age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,class
0,Private,0,HS-grad,2,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,United-States,<=50K
1,Private,0,HS-grad,2,Divorced,Other-service,Not-in-family,White,Female,0,0,1,United-States,<=50K
1,Self-emp-not-inc,0,Masters,3,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,2,United-States,<=50K
2,Private,0,HS-grad,2,Widowed,Craft-repair,Unmarried,Black,Female,0,0,1,United-States,<=50K
0,Private,0,Some-college,2,Never-married,Other-service,Own-child,White,Female,0,0,0,United-States,<=50K
0,Private,0,Assoc-voc,2,Never-married,Prof-specialty,Unmarried,White,Female,0,0,1,Germany,<=50K
0,Private,0,HS-grad,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1,United-States,<=50K
0,Private,0,HS-grad,2,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,1,United-States,<=50K
1,Private,0,HS-grad,2,Divorced,Other-service,Unmarried,White,Female,0,0,1,United-States,<=50K
1,Private,0,Some-college,2,Never-married,Exec-managerial,Not-in-family,Black,Female,0,0,1,United-States,<=50K
1,Private,0,HS-grad,2,Married-civ-spouse,Sales,Husband,White,Male,0,1,1,United-States,>50K
1,Self-emp-not-inc,0,HS-grad,2,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,3,United-States,<=50K
1,Private,0,Some-college,2,Divorced,Exec-managerial,Unmarried,White,Female,0,0,2,United-States,<=50K
1,Self-emp-not-inc,0,Bachelors,3,Divorced,Exec-managerial,Unmarried,White,Male,0,0,1,United-States,<=50K
2,Private,0,Assoc-acdm,2,Divorced,Exec-managerial,Unmarried,White,Female,0,0,2,United-States,>50K
1,Private,0,9th,1,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,1,United-States,<=50K
2,?,0,HS-grad,2,Married-civ-spouse,?,Husband,White,Male,0,1,1,United-States,>50K
0,Federal-gov,0,HS-grad,2,Never-married,Machine-op-inspct,Unmarried,White,Female,0,0,1,United-States,<=50K
1,Local-gov,0,9th,1,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1,United-States,<=50K
2,Private,0,Some-college,2,Married-civ-spouse,Sales,Husband,White,Male,0,0,1,United-States,>50K
2,Self-emp-inc,0,11th,1,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1,United-States,>50K
0,Private,0,HS-grad,2,Never-married,Machine-op-inspct,Not-in-family,Black,Male,0,0,1,?,<=50K
0,Private,0,Some-college,2,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,1,United-States,<=50K
1,Private,0,10th,1,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,2,United-States,<=50K
0,Private,0,HS-grad,2,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,1,United-States,<=50K
1,Private,0,Some-college,2,Never-married,Machine-op-inspct,Other-relative,Asian-Pac-Islander,Male,0,0,1,Philippines,<=50K
1,Private,0,Some-college,2,Divorced,Other-service,Unmarried,Black,Female,0,0,1,United-States,<=50K
1,Private,0,Bachelors,3,Never-married,Sales,Not-in-family,White,Male,0,0,2,United-States,>50K
1,Private,0,Some-college,2,Married-civ-spouse,Sales,Husband,Amer-Indian-Eskimo,Male,0,0,1,United-States,<=50K
0,Private,0,Some-college,2,Never-married,Farming-fishing,Other-relative,Black,Male,0,0,2,United-States,<=50K
0,Private,0,HS-grad,2,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,1,United-States,<=50K
1,Private,0,Some-college,2,Married-civ-spouse,Sales,Husband,White,Male,0,0,1,United-States,>50K
0,Private,0,Some-college,2,Never-married,Sales,Own-child,White,Female,0,0,0,United-States,<=50K
0,Private,0,Masters,3,Never-married,Exec-managerial,Not-in-family,White,Male,0,1,1,United-States,>50K
0,Private,1,Some-college,2,Never-married,Adm-clerical,Own-child,White,Female,0,0,1,United-States,<=50K
0,Private,0,7th-8th,0,Separated,Transport-moving,Not-in-family,White,Male,0,0,1,United-States,<=50K
1,Private,0,Some-college,2,Never-married,Other-service,Not-in-family,White,Male,0,0,1,United-States,<=50K
1,Self-emp-not-inc,0,Some-college,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1,Iran,>50K
0,Private,0,HS-grad,2,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,1,United-States,>50K
1,Private,0,Some-college,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1,United-States,>50K
1,Private,0,Bachelors,3,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0,0,1,United-States,>50K
1,Private,0,Some-college,2,Never-married,Other-service,Not-in-family,White,Male,0,1,1,United-States,<=50K
1,Private,0,Some-college,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,1,United-States,<=50K
1,Private,0,HS-grad,2,Divorced,Tech-support,Own-child,White,Male,0,0,1,United-States,<=50K
1,Private,0,11th,1,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1,United-States,>50K
0,Private,0,HS-grad,2,Never-married,Adm-clerical,Own-child,White,Female,0,0,1,United-States,<=50K
0,Self-emp-not-inc,0,7th-8th,0,Never-married,Handlers-cleaners,Unmarried,Black,Male,0,0,0,United-States,<=50K
1,Private,0,Some-college,2,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,1,United-States,<=50K
1,Local-gov,0,Bachelors,3,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,1,United-States,>50K
1,Self-emp-not-inc,0,Assoc-voc,2,Never-married,Other-service,Own-child,White,Female,0,0,1,United-States,<=50K
2,Federal-gov,0,11th,1,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,0,United-States,<=50K
2,Federal-gov,0,Bachelors,3,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1,Puerto-Rico,>50K
0,Private,0,5th-6th,0,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,1,Mexico,<=50K
1,Private,0,Masters,3,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,1,United-States,<=50K
0,Private,0,Some-college,2,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,1,United-States,<=50K
1,Private,0,10th,1,Never-married,Handlers-cleaners,Not-in-family,White,Female,0,0,1,United-States,<=50K
0,State-gov,0,Some-college,2,Never-married,Other-service,Not-in-family,White,Male,0,0,0,United-States,<=50K
2,Private,0,HS-grad,2,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,1,United-States,<=50K
0,Private,0,Bachelors,3,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,0,0,1,United-States,>50K
0,?,0,Assoc-acdm,2,Never-married,?,Not-in-family,White,Female,0,0,1,United-States,<=50K
0,Private,0,HS-grad,2,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,1,United-States,<=50K
2,Self-emp-inc,0,Some-college,2,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1,1,United-States,<=50K
2,Local-gov,0,10th,1,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,1,United-States,<=50K
2,?,0,Bachelors,3,Married-civ-spouse,?,Husband,White,Male,0,0,1,United-States,<=50K
0,Self-emp-not-inc,0,Bachelors,3,Married-civ-spouse,Sales,Other-relative,White,Male,0,0,1,United-States,<=50K
1,Self-emp-not-inc,0,10th,1,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,?,<=50K
1,Private,0,Bachelors,3,Married-civ-spouse,Sales,Husband,White,Male,0,0,1,United-States,>50K
0,Private,0,10th,1,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1,United-States,<=50K
0,Private,0,HS-grad,2,Never-married,Other-service,Unmarried,Black,Female,0,0,0,United-States,<=50K
1,Private,0,Some-college,2,Widowed,Other-service,Unmarried,Black,Female,0,0,1,?,<=50K
0,Private,0,Bachelors,3,Never-married,Exec-managerial,Own-child,White,Male,0,0,1,United-States,<=50K
1,Local-gov,0,Masters,3,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,1,United-States,>50K
3,?,0,HS-grad,2,Married-civ-spouse,?,Husband,White,Male,0,0,0,United-States,<=50K
0,Private,0,11th,1,Never-married,Machine-op-inspct,Unmarried,White,Female,0,0,1,Nicaragua,<=50K
1,Local-gov,0,Bachelors,3,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,1,United-States,<=50K
1,Private,0,HS-grad,2,Never-married,Exec-managerial,Not-in-family,White,Male,0,2,2,United-States,<=50K
1,Private,0,Some-college,2,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,1,United-States,<=50K
0,Self-emp-not-inc,0,Some-college,2,Never-married,Craft-repair,Not-in-family,White,Male,0,0,1,United-States,<=50K
0,Private,0,HS-grad,2,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,1,United-States,>50K
1,Self-emp-inc,0,Bachelors,3,Married-civ-spouse,Sales,Husband,White,Male,0,0,2,United-States,>50K
0,Private,0,HS-grad,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,United-States,<=50K
1,Private,0,HS-grad,2,Separated,Handlers-cleaners,Unmarried,White,Male,0,0,1,Poland,<=50K
0,Private,0,Bachelors,3,Never-married,Adm-clerical,Unmarried,White,Female,0,0,1,United-States,<=50K
0,Private,0,Bachelors,3,Divorced,Prof-specialty,Own-child,White,Female,0,0,1,United-States,<=50K
1,?,0,HS-grad,2,Widowed,?,Not-in-family,White,Female,0,0,0,United-States,<=50K
1,Private,0,HS-grad,2,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1,United-States,<=50K
0,Private,0,Some-college,2,Never-married,Other-service,Own-child,White,Female,0,0,0,United-States,<=50K
1,State-gov,0,10th,1,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,1,United-States,>50K
0,?,0,Some-college,2,Never-married,?,Own-child,White,Male,0,0,1,United-States,<=50K
1,State-gov,0,HS-grad,2,Divorced,Craft-repair,Own-child,White,Male,0,0,1,United-States,>50K
1,Private,0,Assoc-acdm,2,Never-married,Craft-repair,Not-in-family,White,Male,0,0,0,United-States,<=50K
1,Private,1,Doctorate,3,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2,2,United-States,>50K
2,Self-emp-inc,0,Some-college,2,Married-civ-spouse,Sales,Husband,White,Male,0,1,1,United-States,>50K
1,Private,0,12th,1,Married-spouse-absent,Exec-managerial,Not-in-family,White,Female,0,0,2,United-States,<=50K
0,Private,0,Some-college,2,Never-married,Other-service,Not-in-family,White,Female,0,0,1,United-States,<=50K
0,Private,0,HS-grad,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1,United-States,<=50K
2,Self-emp-inc,0,11th,1,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,2,United-States,<=50K
1,Self-emp-not-inc,0,HS-grad,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,England,<=50K
2,?,0,HS-grad,2,Widowed,?,Not-in-family,White,Female,0,0,1,United-States,<=50K
1,Private,0,Assoc-voc,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1,United-States,>50K
1,Self-emp-not-inc,0,HS-grad,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1,1,United-States,>50K
0,Private,0,HS-grad,2,Never-married,Other-service,Unmarried,White,Female,0,0,1,United-States,<=50K
2,Private,0,HS-grad,2,Never-married,Handlers-cleaners,Other-relative,Black,Female,0,0,1,United-States,<=50K
0,Private,0,Assoc-acdm,2,Never-married,Sales,Own-child,White,Female,0,0,1,United-States,<=50K
1,Private,1,HS-grad,2,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1,United-States,>50K
1,Private,0,Some-college,2,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,1,United-States,<=50K
0,Private,0,11th,1,Married-spouse-absent,Sales,Own-child,Asian-Pac-Islander,Female,0,0,1,India,<=50K
0,Private,0,HS-grad,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,1,United-States,<=50K
0,Private,0,Bachelors,3,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1,United-States,>50K
1,State-gov,0,Masters,3,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,United-States,>50K
2,Private,0,HS-grad,2,Widowed,Adm-clerical,Unmarried,White,Male,0,0,0,United-States,<=50K
0,Private,0,HS-grad,2,Never-married,Adm-clerical,Other-relative,Black,Male,0,0,1,Jamaica,<=50K
2,State-gov,0,Doctorate,3,Divorced,Prof-specialty,Unmarried,White,Female,0,0,1,United-States,<=50K
0,Private,0,HS-grad,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1,United-States,<=50K
1,Private,0,Some-college,2,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,1,Vietnam,<=50K
0,Self-emp-not-inc,0,HS-grad,2,Never-married,Farming-fishing,Own-child,White,Male,0,0,1,United-States,<=50K
1,State-gov,0,Bachelors,3,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,1,United-States,>50K
0,Private,0,12th,1,Never-married,Transport-moving,Unmarried,White,Male,0,0,1,United-States,<=50K
0,Private,0,Bachelors,3,Married-civ-spouse,Sales,Husband,Black,Male,0,0,1,United-States,<=50K
0,Private,0,Some-college,2,Divorced,Craft-repair,Unmarried,White,Male,0,0,1,United-States,<=50K
1,Private,0,HS-grad,2,Married-civ-spouse,Sales,Husband,White,Male,0,0,1,United-States,>50K
2,Self-emp-inc,0,Prof-school,3,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,1,United-States,>50K
0,Private,0,HS-grad,2,Never-married,Craft-repair,Not-in-family,White,Male,0,0,1,United-States,<=50K
1,Self-emp-not-inc,0,Bachelors,3,Married-civ-spouse,Sales,Husband,White,Male,0,0,1,United-States,>50K
1,Private,0,Bachelors,3,Married-civ-spouse,Sales,Husband,White,Male,0,0,1,United-States,>50K
1,Private,0,HS-grad,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1,United-States,<=50K
0,?,0,10th,1,Never-married,?,Own-child,White,Male,0,0,1,United-States,<=50K
0,Private,0,HS-grad,2,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,1,United-States,<=50K
1,Local-gov,0,Bachelors,3,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,1,United-States,>50K
1,Private,0,Bachelors,3,Widowed,Prof-specialty,Unmarried,White,Female,0,0,1,United-States,<=50K
0,Private,0,Some-college,2,Never-married,Sales,Own-child,White,Male,0,0,1,United-States,<=50K
0,?,0,Assoc-acdm,2,Never-married,?,Own-child,White,Female,0,0,3,United-States,<=50K
1,Private,0,HS-grad,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1,United-States,<=50K
2,Private,0,Bachelors,3,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,1,United-States,<=50K
0,Private,0,HS-grad,2,Never-married,Sales,Own-child,Black,Female,0,0,1,United-States,<=50K
0,Private,0,HS-grad,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1,United-States,>50K
2,Self-emp-inc,0,Assoc-voc,2,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,1,United-States,>50K
2,Self-emp-not-inc,0,Some-college,2,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,1,United-States,<=50K
0,Private,0,HS-grad,2,Separated,Other-service,Not-in-family,White,Female,0,0,1,United-States,<=50K
1,Private,0,Bachelors,3,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,1,United-States,>50K
0,Private,0,Bachelors,3,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1,United-States,>50K
0,Local-gov,0,Masters,3,Never-married,Prof-specialty,Own-child,White,Female,0,0,1,United-States,<=50K
1,Federal-gov,0,Some-college,2,Never-married,Adm-clerical,Other-relative,White,Male,0,0,1,United-States,<=50K
0,Private,0,Assoc-acdm,2,Never-married,Prof-specialty,Own-child,White,Female,0,0,1,United-States,<=50K
0,Private,1,HS-grad,2,Never-married,Other-service,Own-child,White,Female,0,0,1,Mexico,<=50K
0,Private,0,Assoc-voc,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,1,United-States,<=50K
1,Private,0,7th-8th,0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1,United-States,>50K
0,Private,0,Some-college,2,Married-civ-spouse,Tech-support,Husband,Black,Male,0,0,1,United-States,>50K
2,?,0,7th-8th,0,Widowed,?,Not-in-family,White,Female,0,1,1,?,<=50K
1,Private,0,11th,1,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,1,United-States,<=50K
1,Private,0,9th,1,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,1,United-States,<=50K
0,Private,0,HS-grad,2,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,1,United-States,<=50K
0,Private,0,HS-grad,2,Never-married,Sales,Own-child,White,Female,0,0,1,Columbia,<=50K
0,Private,0,Some-college,2,Never-married,Craft-repair,Own-child,White,Male,0,0,1,United-States,<=50K
0,Private,0,Some-college,2,Never-married,Tech-support,Own-child,White,Female,0,0,0,United-States,<=50K
0,Private,0,Some-college,2,Never-married,Craft-repair,Other-relative,White,Male,0,0,1,United-States,<=50K
1,Private,0,Masters,3,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1,1,Japan,>50K
0,Private,0,HS-grad,2,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,1,United-States,<=50K
1,Private,0,HS-grad,2,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0,0,1,Laos,<=50K
0,Private,0,Bachelors,3,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,1,United-States,<=50K
0,State-gov,0,Masters,3,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1,United-States,<=50K
0,Private,0,11th,1,Never-married,Other-service,Other-relative,White,Male,0,0,1,Mexico,<=50K
3,Private,0,7th-8th,0,Widowed,Protective-serv,Not-in-family,White,Male,0,0,1,United-States,<=50K
0,Private,0,HS-grad,2,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,1,United-States,<=50K
2,?,0,Masters,3,Widowed,?,Not-in-family,White,Male,0,0,0,United-States,<=50K
1,Private,0,HS-grad,2,Married-civ-spouse,Other-service,Husband,White,Male,0,0,2,Nicaragua,<=50K
1,Private,0,HS-grad,2,Separated,Other-service,Unmarried,Black,Female,0,0,1,United-States,<=50K
2,State-gov,0,9th,1,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,1,United-States,<=50K
2,Private,0,HS-grad,2,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,1,United-States,<=50K
1,Private,0,HS-grad,2,Divorced,Craft-repair,Not-in-family,White,Male,0,0,1,United-States,<=50K
1,Local-gov,0,Masters,3,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,2,United-States,>50K
2,Private,0,Bachelors,3,Never-married,Other-service,Own-child,Black,Female,0,0,1,United-States,<=50K
1,Private,0,HS-grad,2,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1,United-States,<=50K
3,Self-emp-inc,0,Some-college,2,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1,United-States,>50K
1,Private,0,Some-college,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1,United-States,<=50K
0,Private,0,Some-college,2,Divorced,Adm-clerical,Unmarried,White,Female,0,0,1,United-States,<=50K
1,Private,0,Bachelors,3,Separated,Prof-specialty,Not-in-family,Black,Female,3,0,2,United-States,>50K
1,Local-gov,0,Some-college,2,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,1,United-States,<=50K
0,Private,0,Bachelors,3,Married-spouse-absent,Tech-support,Unmarried,Black,Female,0,0,1,United-States,<=50K
1,Private,0,HS-grad,2,Never-married,Sales,Not-in-family,White,Female,0,0,1,United-States,<=50K
2,Self-emp-not-inc,0,HS-grad,2,Widowed,Farming-fishing,Not-in-family,White,Male,0,0,2,United-States,<=50K
0,Private,0,Some-college,2,Never-married,Other-service,Own-child,White,Male,0,0,0,United-States,<=50K
2,Self-emp-not-inc,0,10th,1,Divorced,Other-service,Not-in-family,Black,Female,0,0,0,United-States,<=50K
0,Private,0,Bachelors,3,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,1,United-States,<=50K
0,Private,0,Some-college,2,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,0,0,1,United-States,<=50K
0,Private,0,Some-college,2,Never-married,Sales,Not-in-family,White,Female,0,0,1,United-States,<=50K
1,Self-emp-not-inc,0,HS-grad,2,Married-civ-spouse,Farming-fishing,Wife,White,Female,0,0,1,United-States,<=50K
2,Private,0,HS-grad,2,Divorced,Craft-repair,Not-in-family,White,Male,0,0,1,United-States,>50K
0,Private,0,Bachelors,3,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,1,United-States,<=50K
1,Private,0,Some-college,2,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,1,United-States,>50K
0,Private,1,HS-grad,2,Never-married,Craft-repair,Own-child,White,Male,0,0,1,El-Salvador,<=50K
2,Private,0,HS-grad,2,Married-civ-spouse,Sales,Wife,White,Female,0,0,0,United-States,<=50K
2,Private,0,Some-college,2,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,1,United-States,<=50K
1,Self-emp-inc,0,Some-college,2,Divorced,Exec-managerial,Unmarried,White,Male,0,0,3,United-States,>50K
2,Private,0,Assoc-acdm,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1,Cuba,<=50K
2,Self-emp-inc,0,Masters,3,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1,United-States,>50K
2,Federal-gov,0,Some-college,2,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,1,United-States,>50K
0,Private,0,Bachelors,3,Never-married,Sales,Other-relative,White,Male,0,0,1,United-States,<=50K
0,Private,0,9th,1,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,1,United-States,<=50K
1,Self-emp-not-inc,0,Some-college,2,Married-civ-spouse,Other-service,Wife,White,Female,0,0,1,United-States,<=50K
1,Private,0,Some-college,2,Married-civ-spouse,Sales,Husband,White,Male,0,0,1,United-States,>50K
1,Private,0,5th-6th,0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,1,Mexico,<=50K
0,Private,0,HS-grad,2,Never-married,Other-service,Not-in-family,White,Male,0,0,1,Puerto-Rico,<=50K
0,Private,0,HS-grad,2,Divorced,Adm-clerical,Own-child,White,Male,0,0,1,United-States,<=50K
1,Private,1,HS-grad,2,Separated,Handlers-cleaners,Not-in-family,Black,Male,0,0,1,United-States,<=50K
1,Self-emp-inc,0,Assoc-acdm,2,Separated,Exec-managerial,Unmarried,White,Male,0,0,1,United-States,<=50K
1,Private,0,Assoc-acdm,2,Divorced,Craft-repair,Not-in-family,White,Male,0,0,1,United-States,<=50K
1,Private,0,9th,1,Never-married,Transport-moving,Not-in-family,White,Male,0,0,1,United-States,<=50K
1,Private,0,HS-grad,2,Married-civ-spouse,Sales,Husband,White,Male,0,0,1,United-States,<=50K
0,Private,0,HS-grad,2,Divorced,Craft-repair,Unmarried,White,Male,0,0,1,United-States,<=50K
1,Private,0,Doctorate,3,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,1,United-States,>50K
0,Private,0,Bachelors,3,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1,United-States,<=50K
2,Private,0,Some-college,2,Divorced,Other-service,Not-in-family,White,Female,0,0,1,United-States,<=50K
0,Private,0,9th,1,Never-married,Sales,Other-relative,Other,Female,0,0,1,Mexico,<=50K
0,Private,0,HS-grad,2,Never-married,Sales,Own-child,White,Female,0,0,1,United-States,<=50K
0,Private,0,Some-college,2,Never-married,Sales,Own-child,White,Female,0,0,1,United-States,<=50K
2,?,0,HS-grad,2,Married-civ-spouse,?,Husband,Black,Male,0,0,0,United-States,<=50K
1,Private,0,HS-grad,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1,United-States,>50K
0,Private,0,11th,1,Divorced,Exec-managerial,Unmarried,White,Female,0,0,1,United-States,<=50K
1,Private,0,HS-grad,2,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,1,United-States,<=50K
0,Local-gov,1,HS-grad,2,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,1,United-States,<=50K
0,Private,0,HS-grad,2,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,1,United-States,<=50K
1,Private,0,Assoc-acdm,2,Divorced,Tech-support,Not-in-family,White,Male,0,0,1,United-States,<=50K
1,Private,0,Bachelors,3,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1,1,United-States,>50K
0,Private,0,Bachelors,3,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,>50K
1,Private,0,Some-college,2,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,1,United-States,<=50K
1,Self-emp-not-inc,0,HS-grad,2,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,2,United-States,>50K
0,Private,0,Some-college,2,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,1,United-States,<=50K
1,Private,0,Bachelors,3,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,1,?,<=50K
0,Private,0,Masters,3,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,1,United-States,>50K
0,Private,0,Assoc-voc,2,Never-married,Craft-repair,Own-child,White,Male,0,0,1,United-States,<=50K
1,Self-emp-not-inc,0,HS-grad,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1,United-States,<=50K
2,?,0,11th,1,Separated,?,Not-in-family,Black,Male,0,0,1,United-States,<=50K
1,Local-gov,0,HS-grad,2,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,1,El-Salvador,<=50K
2,Self-emp-not-inc,0,Bachelors,3,Married-civ-spouse,Sales,Husband,White,Male,0,0,0,United-States,<=50K
0,Private,0,Some-college,2,Never-married,Other-service,Own-child,White,Female,0,0,1,United-States,<=50K
0,Private,0,Some-college,2,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,0,United-States,<=50K
0,Private,0,HS-grad,2,Never-married,Sales,Unmarried,White,Female,0,0,1,United-States,<=50K
1,Self-emp-not-inc,0,Some-college,2,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,1,United-States,<=50K
1,Private,0,7th-8th,0,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1,2,Canada,<=50K
1,Federal-gov,0,Masters,3,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,1,United-States,>50K
2,Self-emp-not-inc,0,Some-college,2,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,2,United-States,<=50K
0,Federal-gov,0,Bachelors,3,Never-married,Exec-managerial,Not-in-family,Black,Male,0,0,1,United-States,<=50K
1,Private,0,HS-grad,2,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1,United-States,>50K
1,Private,0,Masters,3,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1,United-States,>50K
1,Private,0,HS-grad,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1,United-States,<=50K
0,Private,0,HS-grad,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,1,United-States,<=50K
2,Private,0,Bachelors,3,Widowed,Other-service,Not-in-family,White,Male,0,0,0,United-States,<=50K
0,Private,0,HS-grad,2,Never-married,Machine-op-inspct,Own-child,White,Male,0,1,1,United-States,<=50K
1,Private,0,HS-grad,2,Widowed,Transport-moving,Not-in-family,White,Male,0,0,1,United-States,<=50K
2,Self-emp-not-inc,0,HS-grad,2,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,0,United-States,<=50K
