age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,class
1,Private,0,HS-grad,2,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,2,United-States,<=50K
0,Private,1,HS-grad,2,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,1,United-States,<=50K
1,Self-emp-not-inc,0,Prof-school,3,Married-civ-spouse,Prof-specialty,Husband,Other,Male,3,0,2,India,>50K
1,Private,0,Some-college,2,Never-married,Other-service,Own-child,White,Male,0,0,1,United-States,<=50K
0,Private,0,10th,1,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,1,United-States,<=50K
2,Private,0,Masters,3,Married-civ-spouse,Other-service,Husband,White,Male,0,0,1,United-States,<=50K
2,Private,0,HS-grad,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,1,United-States,<=50K
1,Private,0,HS-grad,2,Divorced,Exec-managerial,Unmarried,White,Female,0,0,1,United-States,<=50K
1,Federal-gov,0,HS-grad,2,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,1,?,<=50K
0,Private,0,7th-8th,0,Married-civ-spouse,Other-service,Wife,White,Female,0,0,1,United-States,<=50K
1,Private,0,HS-grad,2,Divorced,Adm-clerical,Unmarried,White,Female,0,0,1,United-States,<=50K
1,?,0,Some-college,2,Divorced,?,Not-in-family,White,Female,0,0,1,United-States,<=50K
0,Private,0,HS-grad,2,Never-married,Craft-repair,Not-in-family,White,Male,0,0,1,United-States,<=50K
1,Private,0,HS-grad,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1,United-States,<=50K
0,Private,0,12th,1,Never-married,Adm-clerical,Own-child,White,Male,0,0,1,?,<=50K
1,Private,0,Assoc-voc,2,Never-married,Craft-repair,Unmarried,White,Male,0,0,1,United-States,<=50K
0,Federal-gov,0,Assoc-voc,2,Never-married,Craft-repair,Own-child,White,Male,0,0,1,Japan,<=50K
1,Private,1,Bachelors,3,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,1,United-States,<=50K
0,Private,0,Some-college,2,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,1,United-States,<=50K
1,State-gov,0,Doctorate,3,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1,1,United-States,>50K
0,Private,0,HS-grad,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,1,United-States,<=50K
0,Private,0,Some-college,2,Never-married,Other-service,Own-child,White,Female,0,0,1,?,<=50K
0,Private,0,HS-grad,2,Married-civ-spouse,Craft-repair,Husband,Other,Male,0,0,1,United-States,<=50K
1,Private,0,Assoc-voc,2,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1,United-States,>50K
0,Private,0,Masters,3,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,1,United-States,<=50K
0,Local-gov,0,Doctorate,3,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,1,United-States,<=50K
2,Private,0,HS-grad,2,Married-civ-spouse,Other-service,Husband,White,Male,0,0,1,United-States,<=50K
0,Self-emp-not-inc,0,Some-college,2,Never-married,Prof-specialty,Unmarried,White,Male,0,0,1,United-States,<=50K
1,Self-emp-not-inc,0,Bachelors,3,Married-civ-spouse,Sales,Husband,White,Male,0,0,1,United-States,>50K
1,Self-emp-inc,1,Some-college,2,Married-civ-spouse,Sales,Husband,White,Male,0,0,1,United-States,>50K
1,Private,0,Masters,3,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1,2,United-States,>50K
0,Private,0,HS-grad,2,Never-married,Farming-fishing,Unmarried,White,Male,0,0,1,United-States,<=50K
1,Self-emp-inc,0,Prof-school,3,Never-married,Craft-repair,Not-in-family,White,Male,0,0,1,United-States,>50K
1,Private,0,HS-grad,2,Divorced,Other-service,Not-in-family,White,Female,0,0,1,United-States,<=50K
0,Private,0,Some-college,2,Never-married,Other-service,Other-relative,White,Male,0,0,1,Nicaragua,<=50K
2,State-gov,0,Some-college,2,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,1,United-States,<=50K
0,?,0,Some-college,2,Never-married,?,Own-child,White,Female,0,0,0,United-States,<=50K
0,Private,1,Assoc-voc,2,Never-married,Other-service,Not-in-family,White,Male,0,0,1,United-States,<=50K
1,Private,0,12th,1,Married-civ-spouse,Other-service,Wife,White,Female,0,0,0,United-States,<=50K
1,Private,0,10th,1,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1,United-States,<=50K
0,Self-emp-not-inc,0,Some-college,2,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,1,United-States,<=50K
2,Private,0,HS-grad,2,Divorced,Craft-repair,Other-relative,White,Male,0,0,1,United-States,<=50K
1,Private,0,HS-grad,2,Never-married,Exec-managerial,Unmarried,White,Female,0,0,1,United-States,<=50K
2,Private,0,Bachelors,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1,United-States,<=50K
0,Private,0,Some-college,2,Divorced,Machine-op-inspct,Own-child,White,Female,0,0,1,United-States,<=50K
1,Private,0,HS-grad,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1,United-States,<=50K
1,Private,0,HS-grad,2,Never-married,Tech-support,Own-child,White,Male,0,0,0,United-States,<=50K
0,Private,0,Bachelors,3,Never-married,Exec-managerial,Unmarried,Asian-Pac-Islander,Male,0,0,2,Vietnam,<=50K
0,Private,0,12th,1,Divorced,Craft-repair,Not-in-family,White,Male,0,0,1,United-States,>50K
0,?,0,HS-grad,2,Married-civ-spouse,?,Wife,White,Female,0,0,1,United-States,>50K
1,Private,0,HS-grad,2,Separated,Machine-op-inspct,Unmarried,White,Female,0,0,1,Cuba,<=50K
0,Private,0,Some-college,2,Never-married,Prof-specialty,Own-child,White,Male,0,0,0,United-States,<=50K
1,Self-emp-not-inc,0,Prof-school,3,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,United-States,>50K
0,Private,0,Some-college,2,Married-civ-spouse,Other-service,Husband,White,Male,0,1,1,United-States,<=50K
0,Private,0,Assoc-acdm,2,Never-married,Adm-clerical,Own-child,White,Female,0,0,0,United-States,<=50K
1,Self-emp-inc,0,10th,1,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,3,United-States,<=50K
1,Private,0,12th,1,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,2,?,>50K
0,State-gov,0,Some-college,2,Never-married,Protective-serv,Not-in-family,Black,Male,0,0,1,United-States,<=50K
0,Private,0,Bachelors,3,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,1,United-States,<=50K
1,Private,0,11th,1,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,1,United-States,<=50K
1,Private,0,HS-grad,2,Divorced,Transport-moving,Own-child,White,Male,0,0,2,United-States,<=50K
1,?,0,Assoc-acdm,2,Never-married,?,Other-relative,White,Female,0,0,1,United-States,<=50K
1,Private,0,HS-grad,2,Separated,Machine-op-inspct,Not-in-family,Black,Male,0,0,1,United-States,<=50K
1,Self-emp-not-inc,0,HS-grad,2,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,1,United-States,<=50K
2,Private,0,HS-grad,2,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,1,United-States,>50K
1,?,0,HS-grad,2,Divorced,?,Not-in-family,White,Female,0,0,0,United-States,<=50K
0,Private,0,HS-grad,2,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,1,United-States,<=50K
0,Private,0,Some-college,2,Never-married,Other-service,Own-child,Black,Female,0,0,1,United-States,<=50K
0,Private,0,HS-grad,2,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,1,United-States,>50K
1,Private,0,Assoc-acdm,2,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,1,United-States,<=50K
0,Self-emp-not-inc,0,Assoc-voc,2,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,1,United-States,<=50K
0,Private,0,Some-college,2,Never-married,Other-service,Not-in-family,White,Male,0,0,1,United-States,<=50K
0,Self-emp-not-inc,0,Doctorate,3,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1,United-States,<=50K
0,Private,0,HS-grad,2,Never-married,Exec-managerial,Own-child,White,Male,0,0,1,United-States,<=50K
0,State-gov,0,Bachelors,3,Never-married,Prof-specialty,Own-child,White,Female,0,0,0,United-States,<=50K
0,?,0,11th,1,Divorced,?,Unmarried,White,Female,0,0,1,United-States,<=50K
2,Local-gov,0,HS-grad,2,Divorced,Transport-moving,Unmarried,White,Male,0,0,0,United-States,<=50K
0,Private,0,11th,1,Never-married,Other-service,Own-child,White,Female,0,0,0,United-States,<=50K
0,Private,0,HS-grad,2,Never-married,Machine-op-inspct,Unmarried,Black,Female,0,0,1,United-States,<=50K
1,Private,0,Assoc-voc,2,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,1,United-States,>50K
1,Local-gov,0,Bachelors,3,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,1,United-States,>50K
1,Self-emp-not-inc,0,HS-grad,2,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,1,United-States,<=50K
1,Private,0,HS-grad,2,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0,0,1,Vietnam,<=50K
1,?,0,HS-grad,2,Married-civ-spouse,?,Husband,White,Male,0,0,1,?,<=50K
0,Private,0,Doctorate,3,Never-married,Adm-clerical,Own-child,White,Male,0,0,0,United-States,<=50K
2,Private,0,5th-6th,0,Separated,Other-service,Other-relative,White,Female,0,0,0,Cuba,<=50K
1,Private,0,Bachelors,3,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,0,0,1,Philippines,>50K
0,Private,0,Bachelors,3,Never-married,Exec-managerial,Other-relative,White,Female,0,1,1,United-States,<=50K
2,Private,0,HS-grad,2,Widowed,Exec-managerial,Unmarried,White,Female,0,0,1,United-States,<=50K
0,Private,0,Bachelors,3,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,1,?,<=50K
0,Private,0,Assoc-acdm,2,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0,2,1,?,>50K
1,Private,0,HS-grad,2,Married-civ-spouse,Other-service,Wife,Asian-Pac-Islander,Female,0,0,0,Philippines,<=50K
2,Self-emp-inc,0,Bachelors,3,Married-civ-spouse,Sales,Husband,White,Male,0,0,1,United-States,>50K
3,Private,0,HS-grad,2,Married-civ-spouse,Sales,Husband,White,Male,0,0,0,United-States,<=50K
1,Private,0,Bachelors,3,Married-civ-spouse,Sales,Husband,White,Male,0,0,1,United-States,<=50K
0,Private,0,Bachelors,3,Never-married,Craft-repair,Not-in-family,White,Male,0,0,1,United-States,>50K
0,Private,0,11th,1,Married-civ-spouse,Farming-fishing,Own-child,White,Male,0,0,1,Mexico,<=50K
2,Local-gov,0,HS-grad,2,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1,United-States,>50K
0,Federal-gov,1,HS-grad,2,Never-married,Adm-clerical,Other-relative,White,Male,0,0,0,United-States,<=50K
1,Private,0,Bachelors,3,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1,United-States,>50K
1,State-gov,0,Assoc-acdm,2,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,1,United-States,<=50K
2,Local-gov,0,HS-grad,2,Divorced,Other-service,Not-in-family,White,Female,0,0,0,United-States,<=50K
0,Private,0,HS-grad,2,Never-married,Sales,Own-child,Black,Female,0,0,0,United-States,<=50K
0,Private,0,HS-grad,2,Divorced,Adm-clerical,Unmarried,White,Female,0,0,1,United-States,<=50K
0,Private,0,Some-college,2,Never-married,Other-service,Own-child,White,Female,0,0,1,United-States,<=50K
2,Private,0,HS-grad,2,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,1,United-States,<=50K
0,?,0,Some-college,2,Never-married,?,Own-child,White,Female,0,0,0,United-States,<=50K
1,Private,0,9th,1,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,1,United-States,<=50K
0,Private,0,Bachelors,3,Married-civ-spouse,Sales,Husband,White,Male,0,0,1,United-States,>50K
1,State-gov,0,Some-college,2,Never-married,Protective-serv,Not-in-family,White,Female,0,0,1,United-States,<=50K
0,Private,0,Bachelors,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1,United-States,>50K
0,?,0,10th,1,Never-married,?,Own-child,White,Male,0,0,1,United-States,<=50K
1,Private,0,Some-college,2,Never-married,Sales,Not-in-family,White,Male,0,0,2,United-States,<=50K
0,Self-emp-inc,0,HS-grad,2,Separated,Sales,Unmarried,White,Female,0,0,0,Honduras,<=50K
0,Private,0,HS-grad,2,Never-married,Sales,Not-in-family,White,Female,0,0,1,United-States,<=50K
0,?,0,HS-grad,2,Never-married,?,Own-child,White,Female,0,1,1,United-States,<=50K
0,Private,0,HS-grad,2,Never-married,Other-service,Not-in-family,White,Female,0,0,1,United-States,<=50K
1,Private,0,HS-grad,2,Divorced,Sales,Unmarried,Black,Female,0,0,1,United-States,<=50K
2,?,0,9th,1,Married-civ-spouse,?,Husband,White,Male,0,0,1,United-States,<=50K
3,?,0,5th-6th,0,Married-civ-spouse,?,Husband,White,Male,0,0,2,Mexico,<=50K
0,Private,0,Assoc-voc,2,Never-married,Machine-op-inspct,Unmarried,White,Female,0,0,1,United-States,<=50K
2,?,0,HS-grad,2,Never-married,?,Not-in-family,White,Male,0,0,1,United-States,>50K
2,State-gov,0,5th-6th,0,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,1,United-States,<=50K
1,Private,0,HS-grad,2,Widowed,Machine-op-inspct,Unmarried,White,Female,0,0,1,United-States,<=50K
1,Private,0,Assoc-voc,2,Divorced,Other-service,Not-in-family,White,Female,0,0,1,United-States,<=50K
1,Private,0,Some-college,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,3,United-States,>50K
0,Private,0,HS-grad,2,Divorced,Adm-clerical,Own-child,Other,Female,0,0,2,United-States,<=50K
1,Private,0,Some-college,2,Divorced,Adm-clerical,Unmarried,White,Female,0,0,1,United-States,<=50K
0,Local-gov,0,HS-grad,2,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,1,United-States,>50K
0,Federal-gov,0,Some-college,2,Never-married,Craft-repair,Not-in-family,White,Male,0,0,1,United-States,<=50K
1,Private,0,HS-grad,2,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,1,United-States,<=50K
0,Private,0,HS-grad,2,Divorced,Craft-repair,Not-in-family,White,Female,0,0,1,United-States,<=50K
0,Private,0,HS-grad,2,Never-married,Other-service,Own-child,White,Female,0,0,0,United-States,<=50K
2,Self-emp-not-inc,0,HS-grad,2,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,1,United-States,<=50K
0,Private,0,HS-grad,2,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,0,0,1,England,<=50K
1,Private,0,HS-grad,2,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,1,United-States,<=50K
0,Private,0,HS-grad,2,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,1,United-States,<=50K
2,Self-emp-inc,0,Bachelors,3,Divorced,Sales,Not-in-family,White,Male,0,0,1,United-States,<=50K
0,Private,0,12th,1,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,1,?,<=50K
1,Private,1,Assoc-acdm,2,Divorced,Craft-repair,Not-in-family,Black,Male,0,0,1,United-States,<=50K
1,Private,0,Some-college,2,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,1,United-States,>50K
1,Private,0,HS-grad,2,Married-civ-spouse,Sales,Husband,White,Male,0,0,1,United-States,<=50K
0,Private,0,HS-grad,2,Never-married,Other-service,Not-in-family,White,Male,0,0,1,?,<=50K
0,Private,1,HS-grad,2,Never-married,Adm-clerical,Other-relative,Black,Male,0,0,1,United-States,<=50K
0,Private,0,Some-college,2,Married-spouse-absent,Transport-moving,Unmarried,White,Male,0,0,1,United-States,<=50K
1,Private,0,HS-grad,2,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1,United-States,>50K
1,Private,0,HS-grad,2,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,>50K
0,Private,0,Some-college,2,Never-married,Transport-moving,Not-in-family,White,Male,0,0,1,United-States,<=50K
0,State-gov,0,Some-college,2,Never-married,Craft-repair,Own-child,White,Male,0,0,1,United-States,<=50K
2,Private,0,HS-grad,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,1,United-States,>50K
0,Private,0,Some-college,2,Never-married,Adm-clerical,Own-child,White,Male,0,0,1,United-States,<=50K
0,Private,0,HS-grad,2,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,1,United-States,<=50K
0,Private,0,Bachelors,3,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Male,0,0,1,?,>50K
0,Private,0,Some-college,2,Never-married,Tech-support,Own-child,White,Female,0,0,1,?,<=50K
1,Private,0,Some-college,2,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,1,United-States,<=50K
1,Federal-gov,0,Bachelors,3,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,1,United-States,>50K
0,State-gov,0,Bachelors,3,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,1,United-States,<=50K
1,Private,0,Assoc-voc,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,1,United-States,<=50K
0,?,0,Some-college,2,Never-married,?,Own-child,Asian-Pac-Islander,Female,0,0,1,United-States,<=50K
2,Federal-gov,0,HS-grad,2,Married-civ-spouse,Tech-support,Husband,White,Male,0,1,1,United-States,>50K
1,Private,0,Prof-school,3,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,1,United-States,>50K
1,?,0,HS-grad,2,Married-civ-spouse,?,Husband,White,Male,0,0,1,United-States,<=50K
0,Private,1,Bachelors,3,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,1,United-States,<=50K
1,Private,0,HS-grad,2,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,1,?,>50K
1,Local-gov,0,9th,1,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,1,United-States,<=50K
1,Private,0,Bachelors,3,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,1,Haiti,>50K
0,Private,0,Some-college,2,Never-married,Other-service,Not-in-family,White,Male,0,0,1,United-States,<=50K
1,Private,0,Assoc-acdm,2,Married-civ-spouse,Sales,Husband,White,Male,0,0,0,United-States,<=50K
0,State-gov,0,HS-grad,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1,United-States,<=50K
0,Private,0,HS-grad,2,Divorced,Other-service,Unmarried,White,Female,0,0,1,United-States,<=50K
2,Federal-gov,0,HS-grad,2,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,1,United-States,<=50K
0,Private,0,Assoc-voc,2,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,1,United-States,<=50K
0,Self-emp-not-inc,0,Some-college,2,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,2,United-States,<=50K
2,Private,0,Assoc-voc,2,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,1,United-States,>50K
1,Private,0,Masters,3,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,1,United-States,>50K
0,Private,0,Assoc-acdm,2,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,0,United-States,<=50K
2,Private,0,Bachelors,3,Married-civ-spouse,Sales,Husband,White,Male,0,0,1,United-States,<=50K
0,Private,0,10th,1,Never-married,Other-service,Own-child,White,Male,0,0,0,United-States,<=50K
0,Private,0,Assoc-voc,2,Never-married,Other-service,Unmarried,Black,Female,0,0,1,United-States,<=50K
0,Private,0,HS-grad,2,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,1,United-States,<=50K
0,Private,0,Assoc-acdm,2,Divorced,Prof-specialty,Unmarried,White,Female,0,0,1,United-States,<=50K
1,Private,0,Assoc-voc,2,Divorced,Prof-specialty,Unmarried,White,Female,0,0,1,United-States,>50K
2,Private,0,Bachelors,3,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1,United-States,>50K
0,Private,1,Some-college,2,Never-married,Sales,Own-child,White,Female,0,0,0,United-States,<=50K
0,Private,0,7th-8th,0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1,United-States,<=50K
0,Private,0,HS-grad,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1,United-States,<=50K
1,Private,0,Some-college,2,Widowed,Adm-clerical,Unmarried,White,Female,0,0,1,United-States,<=50K
0,Private,0,11th,1,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,0,United-States,<=50K
1,Private,0,Bachelors,3,Divorced,Adm-clerical,Own-child,White,Male,0,0,1,United-States,>50K
0,Self-emp-not-inc,0,HS-grad,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1,United-States,<=50K
0,Private,1,HS-grad,2,Never-married,Adm-clerical,Own-child,White,Male,0,0,0,United-States,<=50K
1,Private,0,Prof-school,3,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,United-States,<=50K
0,?,0,Assoc-acdm,2,Married-AF-spouse,?,Wife,White,Female,0,0,0,United-States,<=50K
0,Private,0,10th,1,Never-married,Sales,Own-child,White,Female,0,0,0,United-States,<=50K
0,Private,0,Some-college,2,Divorced,Handlers-cleaners,Own-child,White,Male,0,0,1,United-States,<=50K
0,Private,0,HS-grad,2,Married-civ-spouse,Other-service,Husband,White,Male,0,0,1,United-States,<=50K
0,Private,0,Some-college,2,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,1,United-States,<=50K
0,Private,0,HS-grad,2,Never-married,Tech-support,Not-in-family,White,Female,0,0,1,United-States,<=50K
2,?,0,11th,1,Married-civ-spouse,?,Husband,White,Male,0,0,1,United-States,<=50K
1,Private,0,Assoc-acdm,2,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,1,United-States,>50K
1,Private,0,Bachelors,3,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,1,United-States,>50K
2,Private,0,10th,1,Separated,Machine-op-inspct,Not-in-family,White,Female,0,0,1,Peru,<=50K
0,Self-emp-not-inc,0,HS-grad,2,Never-married,Transport-moving,Own-child,White,Male,0,0,1,United-States,<=50K
2,State-gov,0,Bachelors,3,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0,United-States,<=50K
2,Self-emp-not-inc,0,HS-grad,2,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,0,United-States,<=50K
0,Self-emp-not-inc,0,Some-college,2,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,0,United-States,>50K
1,Private,0,HS-grad,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1,United-States,<=50K
0,Local-gov,0,Bachelors,3,Never-married,Protective-serv,Not-in-family,White,Male,0,0,1,United-States,<=50K
2,Private,0,Some-college,2,Divorced,Sales,Not-in-family,White,Female,0,0,1,United-States,<=50K
0,Private,0,Some-college,2,Separated,Sales,Unmarried,White,Female,0,0,1,United-States,<=50K
0,Private,0,Bachelors,3,Never-married,Prof-specialty,Own-child,White,Female,0,0,1,United-States,<=50K
2,Self-emp-inc,0,Masters,3,Married-civ-spouse,Exec-managerial,Husband,White,Male,3,0,1,United-States,>50K
0,Private,0,HS-grad,2,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,0,United-States,<=50K
2,?,0,Assoc-voc,2,Widowed,?,Unmarried,White,Female,0,0,1,United-States,<=50K
1,Private,0,HS-grad,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,1,United-States,<=50K
1,Private,0,Assoc-acdm,2,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,1,United-States,<=50K
2,Self-emp-not-inc,0,HS-grad,2,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,1,United-States,<=50K
0,Private,0,Bachelors,3,Married-civ-spouse,Sales,Husband,White,Male,0,1,2,United-States,>50K
0,Private,0,Some-college,2,Never-married,Other-service,Own-child,White,Male,0,0,0,United-States,<=50K
1,Private,0,Some-college,2,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,1,United-States,<=50K
1,Private,0,Assoc-voc,2,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0,0,1,United-States,>50K
1,Private,0,Some-college,2,Divorced,Sales,Not-in-family,Asian-Pac-Islander,Female,0,0,1,United-States,<=50K
2,Private,0,Assoc-acdm,2,Married-civ-spouse,Sales,Husband,White,Male,0,0,1,United-States,<=50K
0,Private,0,Bachelors,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,1,United-States,<=50K
0,Private,0,Masters,3,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,1,United-States,<=50K
0,Self-emp-not-inc,0,HS-grad,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1,United-States,>50K
1,Federal-gov,0,HS-grad,2,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,1,United-States,>50K
1,Self-emp-inc,0,Some-college,2,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0,United-States,<=50K
0,Private,0,HS-grad,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,1,United-States,>50K
1,Self-emp-inc,0,Prof-school,3,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,3,United-States,>50K
1,Private,1,Assoc-acdm,2,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,2,United-States,<=50K
2,Private,0,Some-college,2,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,0,United-States,<=50K
0,Private,0,Some-college,2,Divorced,Adm-clerical,Unmarried,White,Female,0,0,1,United-States,<=50K
1,Private,0,Assoc-acdm,2,Divorced,Adm-clerical,Unmarried,White,Female,0,0,1,United-States,<=50K
0,?,0,HS-grad,2,Never-married,?,Not-in-family,Black,Male,0,0,1,United-States,<=50K
2,Private,0,10th,1,Divorced,Other-service,Not-in-family,Black,Female,0,0,0,United-States,<=50K
0,State-gov,0,Assoc-acdm,2,Never-married,Other-service,Own-child,White,Male,0,1,0,United-States,<=50K
1,Private,0,Some-college,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,>50K
1,Private,0,HS-grad,2,Separated,Prof-specialty,Unmarried,White,Female,0,0,1,Puerto-Rico,<=50K
1,Private,0,Bachelors,3,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,1,United-States,<=50K
1,Private,0,Bachelors,3,Separated,Prof-specialty,Unmarried,White,Female,0,0,2,Germany,<=50K
2,Private,0,Masters,3,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,United-States,<=50K
1,Self-emp-not-inc,0,Bachelors,3,Widowed,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,0,0,2,Thailand,<=50K
0,Private,0,Some-college,2,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,3,United-States,<=50K
1,State-gov,0,9th,1,Separated,Machine-op-inspct,Not-in-family,Black,Male,0,0,1,United-States,<=50K
1,Self-emp-not-inc,0,Some-college,2,Divorced,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,0,0,1,?,<=50K
1,Private,0,Some-college,2,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1,United-States,>50K
0,Local-gov,0,HS-grad,2,Never-married,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Male,0,0,1,United-States,<=50K
0,Private,0,11th,1,Separated,Other-service,Unmarried,Black,Female,0,0,1,United-States,<=50K
2,Private,0,Some-college,2,Married-spouse-absent,Adm-clerical,Not-in-family,White,Male,0,0,1,United-States,<=50K
0,Private,0,11th,1,Never-married,Machine-op-inspct,Own-child,Black,Female,0,0,1,United-States,<=50K
